Date,Close/Last,Volume,Open,High,Low
7/8/2020,$39.81 ,7437,$40.91 ,$40.91 ,$38.30 
7/7/2020,$42 ,7381,$39.68 ,$42 ,$38.25 
7/6/2020,$40.81 ,6249,$43.02 ,$43.02 ,$37.02 
7/2/2020,$42.21 ,3076,$41.50 ,$42.21 ,$41.50 
7/1/2020,$40.99 ,10321,$43.88 ,$43.88 ,$36.60 
6/30/2020,$44.72 ,7245,$43.11 ,$48 ,$42 
6/29/2020,$42 ,4689,$42.66 ,$46 ,$40.50 
6/26/2020,$41.25 ,6260,$44.49 ,$44.49 ,$40.99 
6/25/2020,$45.35 ,5554,$46.81 ,$46.85 ,$43.03 
6/24/2020,$48.50 ,12807,$48.12 ,$50.33 ,$46.51 
6/23/2020,$48 ,21930,$45 ,$54.99 ,$45 
6/22/2020,$46.25 ,9241,$49.33 ,$49.33 ,$45 
6/19/2020,$50.43 ,12276,$51.85 ,$51.85 ,$45.86 
6/18/2020,$53 ,10599,$51.09 ,$53.64 ,$50 
6/17/2020,$53.66 ,13247,$56.19 ,$57 ,$50.03 
6/16/2020,$57.99 ,28541,$59.10 ,$63 ,$55.00 
6/15/2020,$58.48 ,45346,$60.81 ,$63.70 ,$53.01 
6/12/2020,$57.79 ,126522,$49.95 ,$74.43 ,$49.95 
6/11/2020,$43.92 ,78698,$58.86 ,$58.86 ,$30 
6/10/2020,$63 ,274197,$43.57 ,$96.88 ,$42.00 
6/9/2020,$41.52 ,353318,$29.40 ,$82.57 ,$28.76 
6/8/2020,$26.49 ,35404,$22.33 ,$29.99 ,$21.70 
6/5/2020,$21.70 ,9153,$21.69 ,$22.77 ,$21.22 
6/4/2020,$21 ,10762,$22.28 ,$23.20 ,$21 
6/3/2020,$23.20 ,6021,$22.60 ,$23.45 ,$21.78 
6/2/2020,$22.37 ,10242,$23.42 ,$23.46 ,$21.23 
6/1/2020,$23.64 ,6680,$24 ,$24.19 ,$22.89 
5/29/2020,$24.45 ,3882,$24.11 ,$25.06 ,$23.98 
5/28/2020,$24.69 ,10433,$25.88 ,$26 ,$23.80 
5/27/2020,$25.17 ,20149,$27.47 ,$28.84 ,$23.86 
5/26/2020,$27 ,37200,$26.90 ,$30.67 ,$25.41 
5/22/2020,$26.20 ,10832,$28.05 ,$28.05 ,$25.40 
5/21/2020,$28.23 ,10165,$29 ,$31 ,$27 
5/20/2020,$29.20 ,7987,$30.94 ,$30.94 ,$27.01 
5/19/2020,$29.99 ,9301,$32.44 ,$32.44 ,$29.80 
5/18/2020,$31.65 ,9302,$30 ,$31.95 ,$29.27 
5/15/2020,$30.02 ,3415,$30.93 ,$31.25 ,$30.02 
5/14/2020,$30.21 ,4484,$29.33 ,$30.32 ,$29.33 
5/13/2020,$31.57 ,14714,$33 ,$33 ,$30.32 
5/12/2020,$33.21 ,13315,$34.24 ,$34.98 ,$33.18 
5/11/2020,$34.98 ,16781,$34.90 ,$35.85 ,$33 
5/8/2020,$35 ,9293,$35.84 ,$35.84 ,$33.10 
5/7/2020,$35.18 ,14379,$33.19 ,$37 ,$33.01 
5/6/2020,$36 ,13163,$35.57 ,$36 ,$32.48 
