Date,Close/Last,Volume,Open,High,Low
09/04/2020,$66.155,5516353,$67.13,$68.67,$58.67
09/03/2020,$67.8,5850677,$75.238,$75.48,$65.13
09/02/2020,$77.02,2607918,$80,$80.4699,$75.09
09/01/2020,$78.71,2160020,$77.47,$79.52,$77.1
08/31/2020,$77.23,2767337,$76.68,$79.53,$75.8
08/28/2020,$76.04,3301747,$74.1407,$78.53,$73.5401
08/27/2020,$73.44,4370749,$76.5,$76.5,$72.0205
08/26/2020,$75.24,1838835,$76.66,$78.53,$74.4
08/25/2020,$75.93,2283024,$73.3,$76.6087,$72.5
08/24/2020,$73.36,1472796,$73.79,$75.65,$72.2287
08/21/2020,$73.14,1559978,$73.28,$74.8,$72.81
08/20/2020,$73.09,1876197,$75.09,$75.22,$72.2038
08/19/2020,$75.49,1935918,$75.1,$77.3,$74.9892
08/18/2020,$75.16,2052978,$75.24,$77.73,$72.5339
08/17/2020,$75.06,2016384,$74.34,$76.3899,$73.73
08/14/2020,$73.16,2366966,$75.62,$76.6886,$72.8101
08/13/2020,$74.88,3322112,$70.91,$76.49,$70.26
08/12/2020,$71.19,2647908,$68.6848,$71.7806,$67.57
08/11/2020,$67.3,3495230,$71.74,$71.81,$67.055
08/10/2020,$71.84,5581727,$72.8,$74.39,$70.35
08/07/2020,$72.84,3723374,$72.3,$75.83,$71.11
08/06/2020,$71.37,5019920,$75.305,$76.75,$71.1
08/05/2020,$74.99,8603261,$68.99,$75.98,$67.6
08/04/2020,$68.95,9014921,$64.83,$70.15,$64.4
08/03/2020,$61.21,3006006,$60.89,$61.93,$59.12
07/31/2020,$60.36,2455222,$59.72,$60.4,$58.59
07/30/2020,$59.14,1399425,$58.14,$59.25,$57.6
07/29/2020,$59.12,3079774,$58.02,$60.36,$57.71
07/28/2020,$57.23,3648472,$61.84,$61.84,$57.05
07/27/2020,$62.22,3498139,$61.01,$62.9296,$60.35
07/24/2020,$59.65,3511560,$60.38,$60.5,$56.28
07/23/2020,$61.67,3993919,$62.46,$65.43,$60.3
07/22/2020,$62.08,2719512,$61.19,$63.49,$60.96
07/21/2020,$61.1,4303323,$64.06,$64.7,$59.68
07/20/2020,$63.54,3631759,$59.9,$64.055,$59.75
07/17/2020,$59.31,3150194,$58,$59.75,$57.74
07/16/2020,$57.74,2990185,$57.21,$58.25,$56.39
07/15/2020,$57.95,3938378,$57.011,$58.18,$55.348
07/14/2020,$55.88,4188354,$52.8,$55.99,$51.3336
07/13/2020,$52.32,4159769,$56.25,$58.06,$52.12
07/10/2020,$55.43,2357677,$54.83,$55.71,$54.1
07/09/2020,$55.8,3177107,$55.84,$56.5,$52.83
