Date,Close/Last,Volume,Open,High,Low
11/03/2020,$17.85,21222290,$16.62,$18.59,$16.31
11/02/2020,$16.01,10956330,$15.89,$16.6,$15.55
10/30/2020,$15.38,15907830,$17.02,$17.04,$15.13
10/29/2020,$17.27,13855250,$16.9,$18.04,$16.47
10/28/2020,$16.75,15318750,$16.66,$17.2207,$16.24
10/27/2020,$17.25,18135740,$18.52,$19.13,$17.17
10/26/2020,$18.53,14548330,$19.98,$20.25,$18.11
10/23/2020,$20.34,7700024,$20.3,$20.69,$19.62
10/22/2020,$20.165,14665010,$19.4,$21.17,$19.36
10/21/2020,$19.34,17065980,$20.09,$20.56,$18.81
10/20/2020,$20.495,18417780,$22.09,$22.13,$20.36
10/19/2020,$22.23,12627720,$23.11,$23.2,$21.77
10/16/2020,$22.81,19892440,$22.84,$23.85,$22.41
10/15/2020,$22.3,17449460,$22.39,$22.8322,$21.51
10/14/2020,$22.92,25563970,$24.06,$24.17,$22.8
10/13/2020,$23.63,62422460,$25.415,$25.88,$22.37
10/12/2020,$26.58,79836440,$27.975,$30.59,$26.28
10/09/2020,$26.77,34452590,$23.81,$27.11,$23.62
10/08/2020,$23.77,24208690,$22.81,$25.14,$22.72
10/07/2020,$24.2,9256441,$24.35,$24.4196,$23.66
10/06/2020,$23.93,14026850,$24.44,$25.41,$23.63
10/05/2020,$24.42,12740150,$23.9,$24.55,$23.33
10/02/2020,$23.62,15454120,$22.9,$24.88,$22.59
10/01/2020,$25.08,22573850,$25.6,$26.97,$24.41
09/30/2020,$25.28,23238000,$26.59,$26.97,$25.08
09/29/2020,$27.1,24260940,$27.64,$27.98,$26.3
09/28/2020,$28.13,40903260,$26.14,$28.62,$25
09/25/2020,$24.81,41777780,$23.17,$25.65,$22.8
09/24/2020,$22.13,36409480,$21.49,$23.6475,$20.36
09/23/2020,$22.47,40167450,$26.28,$26.35,$21.76
09/22/2020,$26.91,29039310,$29.05,$29.71,$26.57
09/21/2020,$30.265,30353870,$30.99,$30.99,$28.04
09/18/2020,$30.6,38157260,$28.72,$30.88,$28.05
09/17/2020,$28.03,27173110,$25.78,$28.23,$25.06
09/16/2020,$26.82,27966790,$24.98,$28.2,$24.89
09/15/2020,$25.35,19632450,$25.37,$25.91,$24.58
09/14/2020,$26.06,31177060,$23.81,$26.23,$22.84
09/11/2020,$23.69,22405070,$22.65,$23.88,$21.81
09/10/2020,$22.39,29614840,$24.05,$24.49,$22.11
09/09/2020,$23.62,35831850,$22.2,$23.88,$21.51
09/08/2020,$21.38,59540290,$19.1,$23.85,$18.8328
09/04/2020,$19.71,26858170,$17.86,$19.84,$16.8
09/03/2020,$17.67,14866980,$18.58,$18.84,$17.02
09/02/2020,$18.945,22745290,$20.18,$21,$17.78
09/01/2020,$20.15,33116020,$18.18,$20.61,$17.27
08/31/2020,$18.11,46909090,$17.17,$18.93,$16.88
08/28/2020,$16.39,12299420,$16.741,$17.1799,$16.28
08/27/2020,$16.755,9735407,$17.26,$17.63,$16.37
08/26/2020,$17.43,18935860,$18.2,$18.98,$17.03
08/25/2020,$18.2,29695070,$16.35,$18.26,$16.11
08/24/2020,$16.425,9391964,$16.18,$16.45,$15.56
08/21/2020,$15.99,8338465,$16.04,$16.43,$15.82
08/20/2020,$16.13,7609116,$16.13,$16.8,$15.86
08/19/2020,$16.41,15193940,$17.14,$17.55,$16.11
08/18/2020,$16.755,27160370,$15.52,$17.6,$15.27
