Date,Close/Last,Volume,Open,High,Low
04/17/2020,$429.78,271771,$447.51,$449.94,$427.62
04/16/2020,$436.5,387200,$419.51,$439.22,$417.04
04/15/2020,$413.2,328001,$396.3,$417.2931,$393.99
04/14/2020,$397.71,323265,$397.74,$404.43,$391.74
04/13/2020,$385.79,234843,$400,$402.01,$380.28
04/09/2020,$403.35,221133,$399.3,$405.29,$397.49
04/08/2020,$395.62,262414,$388.04,$397.3,$378.02
04/07/2020,$381.5,365669,$400.55,$404.27,$376.78
04/06/2020,$399.03,399604,$394.18,$402.97,$382.19
04/03/2020,$387.27,452401,$343.35,$389.14,$343.35
04/02/2020,$347.29,283182,$325.04,$348.06,$324.09
04/01/2020,$333.99,270837,$320.41,$338.66,$316.15
